fips_code,incident_start_date,is_major_disaster,state,incident_year,area_name,data_year,medhhinc,povall,civilian_labor_force,employed,unemployed,unemployment_rate,med_hh_income_percent_of_state_total,total_population,total_population_norm,vulnerability_ratio,priority_index,type_Biological,type_Fire,type_Flood,type_Hurricane,type_Severe Storm,type_Straight-Line Winds,type_Tornado,type_Winter Storm
53017,2020-07-11 00:00:00+00:00,0,WA,2020,Douglas County,2023.0,69808.0,5281.0,21770.0,20751.0,1019.0,4.7,91.9,44798.0,0.0046314396466135,0.0756503552601421,0.00496896902652538,False,True,False,False,False,False,False,False
32005,2020-07-06 00:00:00+00:00,0,NV,2020,Douglas County,2023.0,82025.0,4047.0,22657.0,21628.0,1029.0,4.5,127.1,49545.0,0.0051226795975123,0.04933861627552576,0.0032180747032600245,False,True,False,False,False,False,False,False
49027,2020-06-28 00:00:00+00:00,0,UT,2020,Millard County,2023.0,66467.0,1232.0,6532.0,6379.0,153.0,2.3,76.0,13437.0,0.0013860686543792,0.01853551386402275,0.001168306074025943,False,True,False,False,False,False,False,False
32031,2020-06-27 00:00:00+00:00,0,NV,2020,Washoe County,2023.0,84282.0,48394.0,263489.0,252761.0,10728.0,4.1,110.9,498022.0,0.0515330060056076,0.5741914050449681,0.038143997651328775,False,True,False,False,False,False,False,False
4007,2020-06-20 00:00:00+00:00,0,AZ,2020,Gila County,2023.0,55804.0,9431.0,20652.0,19763.0,889.0,4.3,69.8,54003.0,0.0055840125870018,0.16900222206293455,0.011180996811796302,False,True,False,False,False,False,False,False
4013,2020-06-20 00:00:00+00:00,0,AZ,2020,Maricopa County,2023.0,86973.0,498844.0,2441028.0,2357541.0,83487.0,3.4,112.5,4585871.0,0.4745611800190039,5.735619100180516,0.381607212174745,False,True,False,False,False,False,False,False
4013,2020-05-17 00:00:00+00:00,0,AZ,2020,Maricopa County,2023.0,86973.0,498844.0,2441028.0,2357541.0,83487.0,3.4,112.5,4585871.0,0.4745611800190039,5.735619100180516,0.381607212174745,False,True,False,False,False,False,False,False
12021,2020-05-13 00:00:00+00:00,0,FL,2020,Collier County,2023.0,91402.0,41998.0,192874.0,187334.0,5540.0,2.9,118.1,404310.0,0.0418352857025476,0.45948666331152493,0.03051105931646133,False,True,False,False,False,False,False,False
12131,2020-05-06 00:00:00+00:00,0,FL,2020,Walton County,2023.0,82259.0,9126.0,35464.0,34477.0,987.0,2.8,113.8,86354.0,0.0089318330318145,0.11094226771538676,0.007317442048821392,False,True,False,False,False,False,False,False
12113,2020-05-06 00:00:00+00:00,0,FL,2020,Santa Rosa County,2023.0,87581.0,15981.0,90137.0,87574.0,2563.0,2.8,119.1,203162.0,0.0210196266245223,0.18247108391089392,0.012077271807691685,False,True,False,False,False,False,False,False
40007,2020-03-07 00:00:00+00:00,0,OK,2020,Beaver County,2023.0,67112.0,666.0,2793.0,2734.0,59.0,2.1,108.0,5018.0,0.0005148343702804,0.009923709619740135,0.000595240220294163,False,True,False,False,False,False,False,False
40045,2019-11-26 00:00:00+00:00,0,OK,2019,Ellis County,2023.0,57212.0,503.0,2128.0,2078.0,50.0,2.3,90.7,3648.0,0.0003730608853992,0.00879186184716493,0.0005199222855517604,False,True,False,False,False,False,False,False
6083,2019-11-25 00:00:00+00:00,0,CA,2019,Santa Barbara County,2023.0,90155.0,62891.0,218248.0,209269.0,8979.0,4.1,97.6,441257.0,0.0456587199696335,0.6975874882147413,0.046355294580864875,False,True,False,False,False,False,False,False
6111,2019-11-01 00:00:00+00:00,0,CA,2019,Ventura County,2023.0,106526.0,80427.0,412931.0,395282.0,17649.0,4.3,111.4,829590.0,0.0858450869071462,0.7549987796406511,0.05017568457134517,False,True,False,False,False,False,False,False
6071,2019-10-31 00:00:00+00:00,0,CA,2019,San Bernardino County,2023.0,84576.0,284772.0,1013665.0,966511.0,47154.0,4.7,86.1,2195611.0,0.2272068077764722,3.36705448354143,0.22399291142536304,False,True,False,False,False,False,False,False
6065,2019-10-31 00:00:00+00:00,0,CA,2019,Riverside County,2023.0,90251.0,278442.0,1157871.0,1102297.0,55574.0,4.8,94.4,2492442.0,0.2579241547040546,3.0851957319032475,0.20523683876538074,False,True,False,False,False,False,False,False
6065,2019-10-30 00:00:00+00:00,0,CA,2019,Riverside County,2023.0,90251.0,278442.0,1157871.0,1102297.0,55574.0,4.8,94.4,2492442.0,0.2579241547040546,3.0851957319032475,0.20523683876538074,False,True,False,False,False,False,False,False
6111,2019-10-30 00:00:00+00:00,0,CA,2019,Ventura County,2023.0,106526.0,80427.0,412931.0,395282.0,17649.0,4.3,111.4,829590.0,0.0858450869071462,0.7549987796406511,0.05017568457134517,False,True,False,False,False,False,False,False
6037,2019-10-28 00:00:00+00:00,0,CA,2019,Los Angeles County,2023.0,86499.0,1299957.0,5015629.0,4763587.0,252042.0,5.0,90.1,9663345.0,1.0,15.028578365067805,0.9999999999999999,False,True,False,False,False,False,False,False
6037,2019-10-24 00:00:00+00:00,0,CA,2019,Los Angeles County,2023.0,86499.0,1299957.0,5015629.0,4763587.0,252042.0,5.0,90.1,9663345.0,1.0,15.028578365067805,0.9999999999999999,False,True,False,False,False,False,False,False
6097,2019-10-24 00:00:00+00:00,0,CA,2019,Sonoma County,2023.0,100157.0,43143.0,247963.0,238991.0,8972.0,3.6,105.2,481812.0,0.0498555255750053,0.4307537166648362,0.028599047601698298,False,True,False,False,False,False,False,False
6037,2019-10-10 00:00:00+00:00,0,CA,2019,Los Angeles County,2023.0,86499.0,1299957.0,5015629.0,4763587.0,252042.0,5.0,90.1,9663345.0,1.0,15.028578365067805,0.9999999999999999,False,True,False,False,False,False,False,False
6111,2019-10-10 00:00:00+00:00,0,CA,2019,Ventura County,2023.0,106526.0,80427.0,412931.0,395282.0,17649.0,4.3,111.4,829590.0,0.0858450869071462,0.7549987796406511,0.05017568457134517,False,True,False,False,False,False,False,False
49011,2019-08-30 00:00:00+00:00,0,UT,2019,Davis County,2023.0,111081.0,22191.0,190367.0,185764.0,4603.0,2.4,116.5,373207.0,0.038616613658561,0.19977313852053907,0.01322862365161834,False,True,False,False,False,False,False,False
32031,2019-08-24 00:00:00+00:00,0,NV,2019,Washoe County,2023.0,84282.0,48394.0,263489.0,252761.0,10728.0,4.1,110.9,498022.0,0.0515330060056076,0.5741914050449681,0.038143997651328775,False,True,False,False,False,False,False,False
2170,2019-08-17 00:00:00+00:00,0,AK,2019,Matanuska-Susitna Borough,2023.0,94376.0,10906.0,49710.0,47311.0,2399.0,4.8,98.0,115239.0,0.0119209769083073,0.11555904043400865,0.007624661619126782,False,True,False,False,False,False,False,False
32005,2019-08-21 00:00:00+00:00,0,NV,2019,Douglas County,2023.0,82025.0,4047.0,22657.0,21628.0,1029.0,4.5,127.1,49545.0,0.0051226795975123,0.04933861627552576,0.0032180747032600245,False,True,False,False,False,False,False,False
48197,2019-08-16 00:00:00+00:00,0,TX,2019,Hardeman County,2023.0,50431.0,570.0,1745.0,1662.0,83.0,4.8,68.5,3490.0,0.0003567103667048,0.011302571830818346,0.000686995539824867,False,True,False,False,False,False,False,False
2170,2019-08-17 00:00:00+00:00,0,AK,2019,Matanuska-Susitna Borough,2023.0,94376.0,10906.0,49710.0,47311.0,2399.0,4.8,98.0,115239.0,0.0119209769083073,0.11555904043400865,0.007624661619126782,False,True,False,False,False,False,False,False
30049,2019-07-26 00:00:00+00:00,0,MT,2019,Lewis and Clark County,2023.0,76816.0,6827.0,38712.0,37712.0,1000.0,2.6,106.7,75011.0,0.0077580106675751,0.08887471360133306,0.005848973725642978,False,True,False,False,False,False,False,False
41019,2019-07-27 00:00:00+00:00,0,OR,2019,Douglas County,2023.0,60296.0,17835.0,46962.0,44756.0,2206.0,4.7,73.8,112435.0,0.0116308069436306,0.2957907655565875,0.019618042390118287,False,True,False,False,False,False,False,False
4005,2019-07-22 00:00:00+00:00,0,AZ,2019,Coconino County,2023.0,71528.0,23888.0,75192.0,72034.0,3158.0,4.2,86.1,144472.0,0.0149461333196458,0.3339671177720613,0.022158458225655903,False,True,False,False,False,False,False,False
32031,2019-07-13 00:00:00+00:00,0,NV,2019,Washoe County,2023.0,84282.0,48394.0,263489.0,252761.0,10728.0,4.1,110.9,498022.0,0.0515330060056076,0.5741914050449681,0.038143997651328775,False,True,False,False,False,False,False,False
2090,2019-06-21 00:00:00+00:00,0,AK,2019,Fairbanks North Star Borough,2023.0,86780.0,7015.0,45499.0,43768.0,1731.0,3.8,95.6,94840.0,0.0098100007637141,0.08083659829453792,0.005314083558609605,False,True,False,False,False,False,False,False
35061,2019-03-07 00:00:00+00:00,0,NM,2019,Valencia County,2023.0,56785.0,13484.0,31599.0,30319.0,1280.0,4.1,89.0,79141.0,0.0081854008081295,0.23745707493176016,0.015736272058258297,False,True,False,False,False,False,False,False
6037,2018-11-08 00:00:00+00:00,0,CA,2018,Los Angeles County,2023.0,86499.0,1299957.0,5015629.0,4763587.0,252042.0,5.0,90.1,9663345.0,1.0,15.028578365067805,0.9999999999999999,False,True,False,False,False,False,False,False
6111,2018-11-08 00:00:00+00:00,0,CA,2018,Ventura County,2023.0,106526.0,80427.0,412931.0,395282.0,17649.0,4.3,111.4,829590.0,0.0858450869071462,0.7549987796406511,0.05017568457134517,False,True,False,False,False,False,False,False
6111,2018-11-08 00:00:00+00:00,0,CA,2018,Ventura County,2023.0,106526.0,80427.0,412931.0,395282.0,17649.0,4.3,111.4,829590.0,0.0858450869071462,0.7549987796406511,0.05017568457134517,False,True,False,False,False,False,False,False
6007,2018-11-08 00:00:00+00:00,0,CA,2018,Butte County,2023.0,63084.0,40532.0,91910.0,87088.0,4822.0,5.2,69.2,207172.0,0.0214345986496127,0.6425084014964175,0.04269009934910397,False,True,False,False,False,False,False,False
49049,2018-09-21 00:00:00+00:00,0,UT,2018,Utah County,2023.0,100617.0,63310.0,353125.0,344042.0,9083.0,2.6,107.4,719174.0,0.0744187649314902,0.6292177266267132,0.041805681667880526,False,True,False,False,False,False,False,False
56035,2018-09-18 00:00:00+00:00,0,WY,2018,Sublette County,2023.0,78217.0,681.0,3979.0,3848.0,131.0,3.3,120.2,8969.0,0.0009237008219343,0.008706547170052547,0.0005142450863390963,False,True,False,False,False,False,False,False
1105,2015-12-23 00:00:00+00:00,1,AL,2015,Perry County,2023.0,34176.0,2501.0,2979.0,2830.0,149.0,5.0,56.3,7738.0,0.0007963116541323,0.07318000936329588,0.004804581769194392,False,False,False,False,True,False,False,False
1109,2015-12-23 00:00:00+00:00,1,AL,2015,Pike County,2023.0,50675.0,7364.0,16124.0,15684.0,440.0,2.7,75.6,33137.0,0.0034247092763943,0.14531820424272324,0.009604962161339764,False,False,False,False,True,False,False,False
53019,2018-08-11 00:00:00+00:00,0,WA,2018,Ferry County,2023.0,57090.0,1275.0,2296.0,2104.0,192.0,8.4,62.5,7497.0,0.0007713719389086,0.02233315817130846,0.0014210173776495903,False,True,False,False,False,False,False,False
46047,2018-08-11 00:00:00+00:00,0,SD,2018,Fall River County,2023.0,58834.0,1017.0,3003.0,2926.0,77.0,2.6,80.7,7393.0,0.0007606095721731,0.017285923105687186,0.0010851530233494451,False,True,False,False,False,False,False,False
53017,2018-08-11 00:00:00+00:00,0,WA,2018,Douglas County,2023.0,69808.0,5281.0,21770.0,20751.0,1019.0,4.7,91.9,44798.0,0.0046314396466135,0.0756503552601421,0.00496896902652538,False,True,False,False,False,False,False,False
53025,2018-08-11 00:00:00+00:00,0,WA,2018,Grant County,2023.0,71374.0,15448.0,48716.0,46160.0,2556.0,5.2,69.9,102678.0,0.0106211106721077,0.21643735814162018,0.014337531259483298,False,True,False,False,False,False,False,False
1113,2015-12-23 00:00:00+00:00,1,AL,2015,Russell County,2023.0,52312.0,10957.0,23550.0,22901.0,649.0,2.8,75.5,58744.0,0.0060746316321274,0.20945480960391497,0.013872882966805233,False,False,False,False,True,False,False,False
53007,2018-08-10 00:00:00+00:00,0,WA,2018,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
53000,2018-08-10 00:00:00+00:00,0,WA,2018,,,65813.0,5775.5,19564.0,18492.0,747.0,3.9,,43712.0,0.0045190557016638,0.08775621837630863,0.005774544325851514,False,True,False,False,False,False,False,False
53077,2018-08-10 00:00:00+00:00,0,WA,2018,Yakima County,2023.0,67112.0,40910.0,129472.0,121988.0,7484.0,5.8,69.1,256643.0,0.0265540702339635,0.6095780188341876,0.04049877250065945,False,True,False,False,False,False,False,False
6065,2018-08-09 00:00:00+00:00,0,CA,2018,Riverside County,2023.0,90251.0,278442.0,1157871.0,1102297.0,55574.0,4.8,94.4,2492442.0,0.2579241547040546,3.0851957319032475,0.20523683876538074,False,True,False,False,False,False,False,False
49039,2018-08-06 00:00:00+00:00,0,UT,2018,Sanpete County,2023.0,67295.0,3537.0,14110.0,13702.0,408.0,2.9,73.5,30277.0,0.0031287441911677,0.05255962552938554,0.00343241427317844,False,True,False,False,False,False,False,False
53043,2018-08-02 00:00:00+00:00,0,WA,2018,Lincoln County,2023.0,71908.0,1245.0,4674.0,4447.0,227.0,4.9,74.9,11738.0,0.0012102488362673,0.017313789842576626,0.0010870073938057717,False,True,False,False,False,False,False,False
1115,2015-12-23 00:00:00+00:00,1,AL,2015,St. Clair County,2023.0,78349.0,10089.0,42456.0,41549.0,907.0,2.1,117.9,95552.0,0.0098836815821341,0.12876999068271452,0.008503774087098745,False,False,False,False,True,False,False,False
48053,2018-07-29 00:00:00+00:00,0,TX,2018,Burnet County,2023.0,77824.0,5227.0,26549.0,25729.0,820.0,3.1,103.6,53991.0,0.0055827707754554,0.0671643708881579,0.0044042757588963295,False,True,False,False,False,False,False,False
16033,2018-07-28 00:00:00+00:00,0,ID,2018,Clark County,2023.0,55625.0,122.0,474.0,459.0,15.0,3.2,73.5,801.0,7.844109601459211e-05,0.002193258426966292,8.082332380468248e-05,False,True,False,False,False,False,False,False
6000,2018-07-29 00:00:00+00:00,0,CA,2018,,,65813.0,5775.5,19564.0,18492.0,747.0,3.9,,43712.0,0.0045190557016638,0.08775621837630863,0.005774544325851514,False,True,False,False,False,False,False,False
6033,2018-07-29 00:00:00+00:00,0,CA,2018,Lake County,2023.0,57945.0,11790.0,28706.0,27045.0,1661.0,5.8,56.7,67878.0,0.0070198571875327,0.20346880662697386,0.013474549027816878,False,True,False,False,False,False,False,False
6045,2018-07-29 00:00:00+00:00,0,CA,2018,Mendocino County,2023.0,65891.0,12295.0,37377.0,35621.0,1756.0,4.7,69.5,89108.0,0.0092168287817145,0.18659604498338164,0.012351764152334205,False,True,False,False,False,False,False,False
53017,2018-07-27 00:00:00+00:00,0,WA,2018,Douglas County,2023.0,69808.0,5281.0,21770.0,20751.0,1019.0,4.7,91.9,44798.0,0.0046314396466135,0.0756503552601421,0.00496896902652538,False,True,False,False,False,False,False,False
1127,2015-12-23 00:00:00+00:00,1,AL,2015,Walker County,2023.0,57950.0,11099.0,25677.0,24998.0,679.0,2.6,85.5,64728.0,0.0066938816566014,0.1915271786022433,0.01267990262564362,False,False,False,False,True,False,False,False
6065,2018-07-25 00:00:00+00:00,0,CA,2018,Riverside County,2023.0,90251.0,278442.0,1157871.0,1102297.0,55574.0,4.8,94.4,2492442.0,0.2579241547040546,3.0851957319032475,0.20523683876538074,False,True,False,False,False,False,False,False
6089,2018-07-23 00:00:00+00:00,0,CA,2018,Shasta County,2023.0,71935.0,23527.0,73889.0,70091.0,3798.0,5.1,72.5,180366.0,0.0186605986235346,0.3270591506220894,0.02169877289374907,False,True,False,False,False,False,False,False
6105,2018-07-23 00:00:00+00:00,0,CA,2018,Trinity County,2023.0,52079.0,3223.0,4560.0,4301.0,259.0,5.7,54.1,15670.0,0.0016171490863061,0.06188674897751493,0.004053080490157601,False,True,False,False,False,False,False,False
48049,2018-07-23 00:00:00+00:00,0,TX,2018,Brown County,2023.0,57744.0,5455.0,15724.0,15048.0,676.0,4.3,74.0,38709.0,0.0040013237711084,0.09446868938764201,0.006221220518394256,False,True,False,False,False,False,False,False
53025,2018-07-19 00:00:00+00:00,0,WA,2018,Grant County,2023.0,71374.0,15448.0,48716.0,46160.0,2556.0,5.2,69.9,102678.0,0.0106211106721077,0.21643735814162018,0.014337531259483298,False,True,False,False,False,False,False,False
1133,2015-12-23 00:00:00+00:00,1,AL,2015,Winston County,2023.0,52280.0,3855.0,9748.0,9482.0,266.0,2.7,85.7,23611.0,0.0024389178771397,0.07373756694720734,0.004841684007443825,False,False,False,False,True,False,False,False
53063,2018-07-17 00:00:00+00:00,0,WA,2018,Spokane County,2023.0,73380.0,67235.0,264059.0,252852.0,11207.0,4.2,75.7,551455.0,0.0570624823688631,0.9162578359225947,0.06090654376633275,False,True,False,False,False,False,False,False
53037,2018-07-09 00:00:00+00:00,0,WA,2018,Kittitas County,2023.0,66374.0,6869.0,23171.0,21990.0,1181.0,5.1,78.6,45508.0,0.0047049134964425,0.10348931810648748,0.00682149128063256,False,True,False,False,False,False,False,False
6083,2018-07-07 00:00:00+00:00,0,CA,2018,Santa Barbara County,2023.0,90155.0,62891.0,218248.0,209269.0,8979.0,4.1,97.6,441257.0,0.0456587199696335,0.6975874882147413,0.046355294580864875,False,True,False,False,False,False,False,False
6073,2018-07-06 00:00:00+00:00,0,CA,2018,San Diego County,2023.0,103476.0,319714.0,1596432.0,1534417.0,62015.0,3.9,107.5,3269973.0,0.3383864024947166,3.08974061618153,0.20553927457501672,False,True,False,False,False,False,False,False
6093,2018-07-05 00:00:00+00:00,0,CA,2018,Siskiyou County,2023.0,58975.0,7273.0,16716.0,15649.0,1067.0,6.4,56.4,42905.0,0.0044355438751681,0.12332344213649851,0.008141337726030616,False,True,False,False,False,False,False,False
8037,2018-07-04 00:00:00+00:00,0,CO,2018,Eagle County,2023.0,110598.0,3582.0,34923.0,34007.0,916.0,2.6,118.8,54381.0,0.0056231296507135,0.03238756577876634,0.0020900801565858908,False,True,False,False,False,False,False,False
49013,2018-07-02 00:00:00+00:00,0,UT,2018,Duchesne County,2023.0,75705.0,2513.0,8554.0,8308.0,246.0,2.9,76.0,20477.0,0.0021145980949369,0.03319463707813222,0.0021437860920756092,False,True,False,False,False,False,False,False
49051,2018-07-02 00:00:00+00:00,0,UT,2018,Wasatch County,2023.0,121397.0,1848.0,18659.0,18208.0,451.0,2.4,130.8,37144.0,0.0038393708485981,0.015222781452589438,0.0009478628575184001,False,True,False,False,False,False,False,False
8119,2018-06-30 00:00:00+00:00,0,CO,2018,Teller County,2023.0,88089.0,2044.0,13615.0,13204.0,411.0,3.0,91.4,24617.0,0.0025430230784466,0.023203805242425275,0.0014789539137058851,False,True,False,False,False,False,False,False
8023,2018-06-28 00:00:00+00:00,0,CO,2018,Costilla County,2023.0,38731.0,814.0,1802.0,1722.0,80.0,4.4,41.5,3628.0,0.0003709911994885,0.021016756603237718,0.0013334184533055832,False,True,False,False,False,False,False,False
37173,2025-03-25 00:00:00+00:00,0,NC,2025,Swain County,2023.0,54357.0,2125.0,7119.0,6910.0,209.0,2.9,82.1,13916.0,0.0014356376319398,0.039093401033905475,0.0025363147778642682,False,True,False,False,False,False,False,False
8055,2018-06-28 00:00:00+00:00,0,CO,2018,Huerfano County,2023.0,47855.0,1270.0,2462.0,2318.0,144.0,5.8,53.8,7055.0,0.0007256318802827,0.02653850172395779,0.0017008587122728646,False,True,False,False,False,False,False,False
6033,2018-06-24 00:00:00+00:00,0,CA,2018,Lake County,2023.0,57945.0,11790.0,28706.0,27045.0,1661.0,5.8,56.7,67878.0,0.0070198571875327,0.20346880662697386,0.013474549027816878,False,True,False,False,False,False,False,False
32019,2018-06-17 00:00:00+00:00,0,NV,2018,Lyon County,2023.0,75195.0,5991.0,23627.0,22259.0,1368.0,5.8,103.3,62583.0,0.0064719078426815,0.07967285058846998,0.005236642867461872,False,True,False,False,False,False,False,False
56001,2018-06-11 00:00:00+00:00,0,WY,2018,Albany County,2023.0,59633.0,5922.0,21491.0,20932.0,559.0,2.6,75.1,38257.0,0.0039545488695272,0.09930743044958329,0.006543210800452669,False,True,False,False,False,False,False,False
35035,2018-06-07 00:00:00+00:00,0,NM,2018,Otero County,2023.0,51298.0,12671.0,24973.0,23970.0,1003.0,4.0,88.2,68835.0,0.0071188916583586,0.24700768061132988,0.016371809727504762,False,True,False,False,False,False,False,False
35007,2018-05-31 00:00:00+00:00,0,NM,2018,Colfax County,2023.0,54255.0,2073.0,5364.0,5179.0,185.0,3.4,83.5,12255.0,0.0012637502170583,0.038208460049765,0.002477427064419622,False,True,False,False,False,False,False,False
48243,2018-05-02 00:00:00+00:00,0,TX,2018,Jeff Davis County,2023.0,63614.0,238.0,1005.0,973.0,32.0,3.2,80.6,1856.0,0.0001876170278027,0.0037413148049171567,0.00018383753832823156,False,True,False,False,False,False,False,False
4005,2018-04-27 00:00:00+00:00,0,AZ,2018,Coconino County,2023.0,71528.0,23888.0,75192.0,72034.0,3158.0,4.2,86.1,144472.0,0.0149461333196458,0.3339671177720613,0.022158458225655903,False,True,False,False,False,False,False,False
48179,2018-04-17 00:00:00+00:00,0,TX,2018,Gray County,2023.0,56726.0,3346.0,7770.0,7451.0,319.0,4.1,70.1,20916.0,0.0021600277006762,0.05898529774706484,0.0038600056617854985,False,True,False,False,False,False,False,False
48253,2018-04-13 00:00:00+00:00,0,TX,2018,Jones County,2023.0,51671.0,3034.0,5940.0,5666.0,274.0,4.6,71.8,20381.0,0.0021046636025656,0.05871765593853419,0.0038421956446103214,False,True,False,False,False,False,False,False
40043,2018-04-11 00:00:00+00:00,0,OK,2018,Dewey County,2023.0,55952.0,581.0,3222.0,3156.0,66.0,2.0,93.0,4286.0,0.0004390838659497,0.010383900486130969,0.0006258632656220819,False,True,False,False,False,False,False,False
40153,2018-04-11 00:00:00+00:00,0,OK,2018,Woodward County,2023.0,59312.0,2726.0,9041.0,8769.0,272.0,3.0,102.7,19947.0,0.002059751418304,0.045960345292689504,0.00299327027320094,False,True,False,False,False,False,False,False
40125,2018-03-16 00:00:00+00:00,0,OK,2018,Pottawatomie County,2023.0,57089.0,11982.0,34153.0,32918.0,1235.0,3.6,88.4,73791.0,0.0076317598270239,0.20988281455271593,0.013901364225137235,False,True,False,False,False,False,False,False
46033,2017-12-12 00:00:00+00:00,0,SD,2017,Custer County,2023.0,76579.0,763.0,4252.0,4145.0,107.0,2.5,106.7,9117.0,0.0009390164976733,0.009963567035349117,0.0005978925011932172,False,True,False,False,False,False,False,False
6073,2017-12-07 00:00:00+00:00,0,CA,2017,San Diego County,2023.0,103476.0,319714.0,1596432.0,1534417.0,62015.0,3.9,107.5,3269973.0,0.3383864024947166,3.08974061618153,0.20553927457501672,False,True,False,False,False,False,False,False
6037,2017-12-06 00:00:00+00:00,0,CA,2017,Los Angeles County,2023.0,86499.0,1299957.0,5015629.0,4763587.0,252042.0,5.0,90.1,9663345.0,1.0,15.028578365067805,0.9999999999999999,False,True,False,False,False,False,False,False
6037,2017-12-05 00:00:00+00:00,0,CA,2017,Los Angeles County,2023.0,86499.0,1299957.0,5015629.0,4763587.0,252042.0,5.0,90.1,9663345.0,1.0,15.028578365067805,0.9999999999999999,False,True,False,False,False,False,False,False
6083,2017-12-04 00:00:00+00:00,0,CA,2017,Santa Barbara County,2023.0,90155.0,62891.0,218248.0,209269.0,8979.0,4.1,97.6,441257.0,0.0456587199696335,0.6975874882147413,0.046355294580864875,False,True,False,False,False,False,False,False
6111,2017-12-04 00:00:00+00:00,0,CA,2017,Ventura County,2023.0,106526.0,80427.0,412931.0,395282.0,17649.0,4.3,111.4,829590.0,0.0858450869071462,0.7549987796406511,0.05017568457134517,False,True,False,False,False,False,False,False
6055,2017-10-09 00:00:00+00:00,0,CA,2017,Napa County,2023.0,100469.0,11581.0,71973.0,69429.0,2544.0,3.5,107.7,133216.0,0.0137813140891177,0.11526938657695408,0.007605386827204999,False,True,False,False,False,False,False,False
6097,2017-10-09 00:00:00+00:00,0,CA,2017,Sonoma County,2023.0,100157.0,43143.0,247963.0,238991.0,8972.0,3.6,105.2,481812.0,0.0498555255750053,0.4307537166648362,0.028599047601698298,False,True,False,False,False,False,False,False
6033,2017-10-09 00:00:00+00:00,0,CA,2017,Lake County,2023.0,57945.0,11790.0,28706.0,27045.0,1661.0,5.8,56.7,67878.0,0.0070198571875327,0.20346880662697386,0.013474549027816878,False,True,False,False,False,False,False,False
6097,2017-10-08 00:00:00+00:00,0,CA,2017,Sonoma County,2023.0,100157.0,43143.0,247963.0,238991.0,8972.0,3.6,105.2,481812.0,0.0498555255750053,0.4307537166648362,0.028599047601698298,False,True,False,False,False,False,False,False
6045,2017-10-09 00:00:00+00:00,0,CA,2017,Mendocino County,2023.0,65891.0,12295.0,37377.0,35621.0,1756.0,4.7,69.5,89108.0,0.0092168287817145,0.18659604498338164,0.012351764152334205,False,True,False,False,False,False,False,False
6007,2017-10-09 00:00:00+00:00,0,CA,2017,Butte County,2023.0,63084.0,40532.0,91910.0,87088.0,4822.0,5.2,69.2,207172.0,0.0214345986496127,0.6425084014964175,0.04269009934910397,False,True,False,False,False,False,False,False
6057,2017-10-09 00:00:00+00:00,0,CA,2017,Nevada County,2023.0,87142.0,10990.0,48838.0,46925.0,1913.0,3.9,87.5,102037.0,0.0105547772386705,0.12611599458355327,0.00832716596907558,False,True,False,False,False,False,False,False
6007,2017-10-08 00:00:00+00:00,0,CA,2017,Butte County,2023.0,63084.0,40532.0,91910.0,87088.0,4822.0,5.2,69.2,207172.0,0.0214345986496127,0.6425084014964175,0.04269009934910397,False,True,False,False,False,False,False,False
6115,2017-10-08 00:00:00+00:00,0,CA,2017,Yuba County,2023.0,71493.0,12935.0,31878.0,29754.0,2124.0,6.7,69.5,85722.0,0.0088664309570372,0.18092680402277145,0.011974508896763322,False,True,False,False,False,False,False,False
6055,2017-10-08 00:00:00+00:00,0,CA,2017,Napa County,2023.0,100469.0,11581.0,71973.0,69429.0,2544.0,3.5,107.7,133216.0,0.0137813140891177,0.11526938657695408,0.007605386827204999,False,True,False,False,False,False,False,False
6097,2017-10-08 00:00:00+00:00,0,CA,2017,Sonoma County,2023.0,100157.0,43143.0,247963.0,238991.0,8972.0,3.6,105.2,481812.0,0.0498555255750053,0.4307537166648362,0.028599047601698298,False,True,False,False,False,False,False,False
6055,2017-10-09 00:00:00+00:00,0,CA,2017,Napa County,2023.0,100469.0,11581.0,71973.0,69429.0,2544.0,3.5,107.7,133216.0,0.0137813140891177,0.11526938657695408,0.007605386827204999,False,True,False,False,False,False,False,False
6095,2017-10-09 00:00:00+00:00,0,CA,2017,Solano County,2023.0,99117.0,45402.0,203063.0,193619.0,9444.0,4.7,101.3,449218.0,0.0464825584463778,0.4580647114016768,0.030416436626248225,False,True,False,False,False,False,False,False
30000,2017-09-11 00:00:00+00:00,0,MT,2017,,,65813.0,5775.5,19564.0,18492.0,747.0,3.9,,43712.0,0.0045190557016638,0.08775621837630863,0.005774544325851514,False,True,False,False,False,False,False,False
30073,2017-09-11 00:00:00+00:00,0,MT,2017,Pondera County,2023.0,47659.0,1150.0,2657.0,2581.0,76.0,2.9,75.2,6125.0,0.0006293914854363,0.024129755135441366,0.0015405705332785377,False,True,False,False,False,False,False,False
30099,2017-09-11 00:00:00+00:00,0,MT,2017,Teton County,2023.0,71393.0,832.0,2789.0,2707.0,82.0,2.9,84.0,6430.0,0.0006609541955741,0.011653803594189906,0.0007103679859029199,False,True,False,False,False,False,False,False
30053,2017-09-09 00:00:00+00:00,0,MT,2017,Lincoln County,2023.0,51941.0,3287.0,8696.0,8240.0,456.0,5.2,71.3,21895.0,0.0022613388260037,0.06328334071350186,0.004146015607212711,False,True,False,False,False,False,False,False
